ticker,year,annual_return
BRK-B,2013,27.2103019750473
BRK-B,2014,27.78722884807181
BRK-B,2015,-11.48354568149259
BRK-B,2016,24.650092334637907
BRK-B,2017,20.99127083274539
BRK-B,2018,3.5290494939655748
BRK-B,2019,11.686388851874696
BRK-B,2020,1.5237075777569276
BRK-B,2021,30.88203282740323
BRK-B,2022,2.6962283058519
BRK-B,2023,15.085024506330846
BRK-B,2024,25.05656057641734
USB,1994,9.380103036573416
USB,1995,67.86715931689899
USB,1996,58.298456923343146
USB,1997,94.80844663335026
USB,1998,67.37202129309526
USB,1999,-28.875412132968048
USB,2000,16.349272973462647
USB,2001,-6.05795956781896
USB,2002,7.164921079407005
USB,2003,43.857312445019645
USB,2004,11.320275393878143
USB,2005,0.40268094356969986
USB,2006,24.69842259461885
USB,2007,-7.867838313099629
USB,2008,-15.10861687392564
USB,2009,-9.926999164457595
USB,2010,18.845849524378888
USB,2011,2.3913750853928217
USB,2012,18.647017924028255
USB,2013,25.53688240100729
USB,2014,15.223573790342693
USB,2015,-2.5549963337758497
USB,2016,26.954390419037978
USB,2017,6.425728670938802
USB,2018,-13.09055810567349
USB,2019,31.748332223019027
USB,2020,-17.72969614817007
USB,2021,25.589427403424626
USB,2022,-20.68316007853467
USB,2023,2.3725438436876134
USB,2024,13.965855772827119
JNJ,1994,24.015164148961453
JNJ,1995,59.85323075681139
JNJ,1996,19.855853358217914
JNJ,1997,34.293309266219964
JNJ,1998,30.591520920051394
JNJ,1999,14.088743907144652
JNJ,2000,15.564344982646672
JNJ,2001,17.424756094479974
JNJ,2002,-7.2516627024254765
JNJ,2003,-4.942553544766904
JNJ,2004,25.168135585462558
JNJ,2005,-2.5620523426991504
JNJ,2006,9.643408140448972
JNJ,2007,3.018954222477155
JNJ,2008,-6.611116694050567
JNJ,2009,9.764671862016971
JNJ,2010,-1.0019614918344244
JNJ,2011,8.192691888252067
JNJ,2012,10.34269301887929
JNJ,2013,33.21806937700471
JNJ,2014,18.059188238422543
JNJ,2015,1.1905656537346987
JNJ,2016,17.900202740087412
JNJ,2017,23.748607856074578
JNJ,2018,-4.7975627631201885
JNJ,2019,17.402718309340347
JNJ,2020,10.747772332693684
JNJ,2021,12.06471072114066
JNJ,2022,5.684518450442533
JNJ,2023,-9.368490325033896
JNJ,2024,-6.733433237133957
UNH,1994,16.904083448534845
UNH,1995,51.68928200230587
UNH,1996,-30.358443842661064
UNH,1997,9.875895456176952
UNH,1998,-13.293853736399807
UNH,1999,17.259509814102557
UNH,2000,128.49518708310913
UNH,2001,20.140624732022072
UNH,2002,18.62209790882554
UNH,2003,35.805427981024906
UNH,2004,49.17309843065265
UNH,2005,43.523517196972406
UNH,2006,-12.912996743759042
UNH,2007,10.770206152101625
UNH,2008,-53.02062112567818
UNH,2009,10.636398792690759
UNH,2010,15.917540026274057
UNH,2011,38.28292446133514
UNH,2012,6.894170462181726
UNH,2013,40.26738355642794
UNH,2014,37.79195640027739
UNH,2015,18.635107468825108
UNH,2016,39.81065688891947
UNH,2017,38.6136569547638
UNH,2018,14.161423026876552
UNH,2019,22.77777384323163
UNH,2020,21.863678969848
UNH,2021,45.6939198863088
UNH,2022,6.9064816537440565
UNH,2023,3.037981518407573
UNH,2024,-4.739100417970565
PFE,1994,17.007876492148522
PFE,1995,69.43751376540537
PFE,1996,35.6020716206985
PFE,1997,84.41855835025865
PFE,1998,66.40639122083172
PFE,1999,-20.544668508683994
PFE,2000,45.580071988267875
PFE,2001,-12.711772605896854
PFE,2002,-22.254652305754153
PFE,2003,14.163151754318681
PFE,2004,-22.782532531274235
PFE,2005,-9.142490045514872
PFE,2006,13.029411450956463
PFE,2007,-9.498310785326058
PFE,2008,-17.610362740735987
PFE,2009,4.883626080655379
PFE,2010,-3.6063363457396247
PFE,2011,27.545857473493164
PFE,2012,18.61646024247847
PFE,2013,22.16329277577156
PFE,2014,5.864020547047688
PFE,2015,6.472662604937285
PFE,2016,5.503426705756254
PFE,2017,14.07542208399728
PFE,2018,24.065331508671118
PFE,2019,-6.046970303378229
PFE,2020,3.17479719352185
PFE,2021,66.69508529420742
PFE,2022,-6.612360046584564
PFE,2023,-41.28701199857861
PFE,2024,-5.308741658108406
ABBV,2013,56.37614994152828
ABBV,2014,29.960885707580886
ABBV,2015,-7.13931832485577
ABBV,2016,12.898394343479147
ABBV,2017,60.61348844908019
ABBV,2018,-2.6674278783472505
ABBV,2019,4.834165875234109
ABBV,2020,26.27774909085463
ABBV,2021,34.61195396086183
ABBV,2022,23.989398540231367
ABBV,2023,-0.7079474609098524
ABBV,2024,15.252051900991681
MRK,1994,12.000562547992267
MRK,1995,76.02863358240724
MRK,1996,26.58918156523038
MRK,1997,35.22397497001393
MRK,1998,39.167763928509494
MRK,1999,-8.875147927753236
MRK,2000,40.84485058665437
MRK,2001,-35.531417921773624
MRK,2002,-2.7960798163987333
MRK,2003,-13.697391131449566
MRK,2004,-29.07239855380319
MRK,2005,6.970616598195978
MRK,2006,38.5819675064693
MRK,2007,36.043490778592634
MRK,2008,-44.62730719898348
MRK,2009,24.248270383107172
MRK,2010,1.605078020819528
MRK,2011,9.559997691639555
MRK,2012,11.364066496290182
MRK,2013,25.59960082687538
MRK,2014,18.25506559531449
MRK,2015,-4.560248704433123
MRK,2016,15.79951925514338
MRK,2017,-3.582870744095823
MRK,2018,40.07835477174084
MRK,2019,23.597855205525153
MRK,2020,-8.303734524319628
MRK,2021,2.810574885812267
MRK,2022,48.974306145614264
MRK,2023,0.837196776364646
MRK,2024,-9.75336780307623
TMO,1994,8.78790671904197
TMO,1995,75.7745731034654
TMO,1996,21.04142543073828
TMO,1997,12.460081120446143
TMO,1998,-60.78147883468257
TMO,1999,-10.112366572156006
TMO,2000,98.33333320314127
TMO,2001,-4.362367811902901
TMO,2002,-14.38296247091424
TMO,2003,23.650641074151245
TMO,2004,20.615249200347428
TMO,2005,1.5161165798764031
TMO,2006,49.5706813616994
TMO,2007,27.695464647804524
TMO,2008,-38.94265974996694
TMO,2009,34.86987665743673
TMO,2010,16.547386045207134
TMO,2011,-20.350693543573495
TMO,2012,37.28067977116631
TMO,2013,72.48497848248768
TMO,2014,14.837507914568327
TMO,2015,11.234420877817076
TMO,2016,2.1150917591398644
TMO,2017,32.61079320308995
TMO,2018,16.311210967003078
TMO,2019,48.44875844036902
TMO,2020,43.0590236784689
TMO,2021,41.70201209144153
TMO,2022,-14.422423869584488
TMO,2023,-3.790707853759734
TMO,2024,-4.135721290509176
ABT,1994,15.909688405123145
ABT,1995,29.9522670386003
ABT,1996,24.18345313647865
ABT,1997,32.953215166638984
ABT,1998,47.478913918876444
ABT,1999,-24.405914054198487
ABT,2000,40.93696935845179
ABT,2001,17.838409946426914
ABT,2002,-26.851822539894133
ABT,2003,19.123188752168364
ABT,2004,17.425113311632234
ABT,2005,-13.520155787928879
ABT,2006,26.47896479918486
ABT,2007,17.416563137391883
ABT,2008,-1.8914482101337171
ABT,2009,4.208093816381009
ABT,2010,-9.060513283898896
ABT,2011,22.005434426075343
ABT,2012,19.255860956519875
ABT,2013,21.546677349161737
ABT,2014,20.397776936292367
ABT,2015,2.1439820946180577
ABT,2016,-8.276743070484894
ABT,2017,49.5366012569352
ABT,2018,25.285928138319136
ABT,2019,27.051247719183614
ABT,2020,27.90817770218159
ABT,2021,30.98288578294095
ABT,2022,-19.712091518964293
ABT,2023,2.4565946471584166
ABT,2024,5.0225137989379665
LLY,1994,15.630202949756256
LLY,1995,78.36021594045147
LLY,1996,34.74996246567581
LLY,1997,94.84697139978297
LLY,1998,30.408273183612742
LLY,1999,-21.70590705549158
LLY,2000,43.91810139673071
LLY,2001,-12.957862198881298
LLY,2002,-17.52988912419181
LLY,2003,9.687835323314609
LLY,2004,-18.590338914434522
LLY,2005,3.4415940221983465
LLY,2006,-6.4474668242939455
LLY,2007,5.367274734092753
LLY,2008,-20.044212539225136
LLY,2009,-6.934922457310522
LLY,2010,3.3384962946899632
LLY,2011,25.32213398586247
LLY,2012,23.52607140202312
LLY,2013,6.874907483108994
LLY,2014,40.497432035760575
LLY,2015,23.47738749324062
LLY,2016,-8.865416532683067
LLY,2017,16.17581756889368
LLY,2018,40.08983005018456
LLY,2019,16.98916994697759
LLY,2020,30.266757387834286
LLY,2021,69.42979495647583
LLY,2022,36.47373441120736
LLY,2023,61.28379837537605
LLY,2024,31.212182849947645
BMY,1994,6.149908334092258
BMY,1995,51.98403913571084
BMY,1996,32.54211203327051
BMY,1997,80.17179484102334
BMY,1998,42.94983632793945
BMY,1999,-0.2399938257618084
BMY,2000,16.64186666190235
BMY,2001,-23.640476817688427
BMY,2002,-52.52589856589292
BMY,2003,24.4077029023692
BMY,2004,-9.611462262953562
BMY,2005,-5.439949351980178
BMY,2006,18.558424506189898
BMY,2007,3.446584347348569
BMY,2008,-5.741054068102236
BMY,2009,11.796212450898036
BMY,2010,7.122896154006653
BMY,2011,38.91116762528508
BMY,2012,-3.173025365694082
BMY,2013,67.51585545463344
BMY,2014,16.102234750220546
BMY,2015,18.29403408972845
BMY,2016,-11.219636635520725
BMY,2017,5.879004836680313
BMY,2018,-12.93832676113096
BMY,2019,26.641735626132057
BMY,2020,1.043534613934316
BMY,2021,3.9693088379841868
BMY,2022,19.884685583560536
BMY,2023,-26.46172136338951
BMY,2024,12.622939154618141
AMGN,1994,20.101818328768672
AMGN,1995,103.86263829732849
AMGN,1996,-6.65233011834091
AMGN,1997,-0.9153151277986549
AMGN,1998,93.85854425356813
AMGN,1999,123.74860757972459
AMGN,2000,1.5888578063261827
AMGN,2001,-10.234592336905068
AMGN,2002,-14.290784106242638
AMGN,2003,25.283859672795515
AMGN,2004,2.8869081296967636
AMGN,2005,22.68198794690235
AMGN,2006,-14.995001659095465
AMGN,2007,-32.105274961725215
AMGN,2008,23.92702826410622
AMGN,2009,-4.102397110709477
AMGN,2010,-4.885667510715086
AMGN,2011,16.790610257712913
AMGN,2012,37.04430189028167
AMGN,2013,30.336100894953244
AMGN,2014,40.219158919468256
AMGN,2015,3.5653628299316065
AMGN,2016,-5.226531242572796
AMGN,2017,18.601728069820677
AMGN,2018,13.21485153504145
AMGN,2019,29.442989642924623
AMGN,2020,-1.5930396700045812
AMGN,2021,2.3249606608594764
AMGN,2022,19.518133499717273
AMGN,2023,13.893608685361936
AMGN,2024,-9.70931759244207
TSLA,2010,11.469193823263456
TSLA,2011,7.287734401039936
TSLA,2012,20.619653969561135
TSLA,2013,325.42431147774266
TSLA,2014,48.174544502199666
TSLA,2015,9.438694358138978
TSLA,2016,-4.350743662986578
TSLA,2017,43.48587551998524
TSLA,2018,3.8280294369462897
TSLA,2019,34.892937668596645
TSLA,2020,720.0506467423963
TSLA,2021,44.810011799597646
TSLA,2022,-69.19935310711031
TSLA,2023,129.8612388852389
TSLA,2024,62.56340041643804
HD,1994,19.11208309759744
HD,1995,5.700337937157185
HD,1996,6.265674797810306
HD,1997,80.50207817249951
HD,1998,109.79765893090234
HD,1999,75.79569588794446
HD,2000,-29.67179876697935
HD,2001,12.497601185913032
HD,2002,-52.041282107437745
HD,2003,43.886887530333716
HD,2004,23.0942503316546
HD,2005,-5.145370076704436
HD,2006,-0.8549673890966281
HD,2007,-32.668305247399154
HD,2008,-8.5702698141933
HD,2009,24.555622899333308
HD,2010,26.087080219995727
HD,2011,22.621827302341234
HD,2012,49.98439318660457
HD,2013,32.40689096599056
HD,2014,30.745420163928205
HD,2015,30.437560977954227
HD,2016,4.47363366795801
HD,2017,44.365191872537046
HD,2018,-6.555937759513119
HD,2019,30.11300941533499
HD,2020,23.776150897399727
HD,2021,60.53346944340683
HD,2022,-20.759947580069948
HD,2023,12.75157141776102
HD,2024,15.485627042933125
MCD,1994,4.837863666851461
MCD,1995,56.04026446831014
MCD,1996,0.3308430088439174
MCD,1997,6.513599554443106
MCD,1998,62.19257972434142
MCD,1999,5.281351942783852
MCD,2000,-13.63396504520551
MCD,2001,-20.315118221285665
MCD,2002,-38.45151872724969
MCD,2003,52.365270978422274
MCD,2004,31.72687723236518
MCD,2005,8.145007302885787
MCD,2006,35.4773035060689
MCD,2007,37.814381839682554
MCD,2008,10.09980033836786
MCD,2009,1.4176887473252187
MCD,2010,26.255230471793965
MCD,2011,34.94195901980171
MCD,2012,-7.891753471516349
MCD,2013,11.187369770546528
MCD,2014,0.541014072492918
MCD,2015,31.04447069194243
MCD,2016,6.711948146016655
MCD,2017,47.59674363318187
MCD,2018,5.107396542881726
MCD,2019,14.94893510415869
MCD,2020,9.534125389823833
